# t, Media Opinión
6195.847409 0.683594
6216.272205 0.667969
6235.240144 0.683594
6255.059155 0.644531
6275.602024 0.691406
6296.169950 0.687500
6315.865801 0.640625
6335.582660 0.707031
6355.424087 0.730469
6375.506394 0.722656
6395.393200 0.703125
6415.817269 0.734375
6436.108506 0.800781
6456.385992 0.773438
6475.732578 0.824219
6496.315624 0.835938
6516.884403 0.832031
6537.439525 0.824219
6557.249251 0.843750
6577.329370 0.878906
6597.442579 0.921875
6616.839908 0.925781
6638.188717 0.906250
6657.138786 0.855469
6676.674840 0.828125
6697.672258 0.843750
6718.079561 0.839844
6739.079585 0.816406
6760.393745 0.765625
6780.358116 0.769531
6800.550326 0.742188
6819.471229 0.746094
6839.718417 0.750000
6859.926974 0.753906
6878.773648 0.746094
6898.730908 0.761719
6919.256816 0.699219
6940.099177 0.714844
6960.452800 0.687500
6979.987647 0.660156
6999.660743 0.664062
7020.064532 0.640625
7039.605557 0.656250
7060.240542 0.714844
7080.479490 0.699219
7100.992219 0.734375
7120.591623 0.683594
7140.232053 0.707031
7160.551579 0.683594
7180.743362 0.671875
7199.434985 0.675781
7220.282031 0.675781
7240.720011 0.687500
7260.718092 0.707031
7280.096734 0.738281
7299.720736 0.714844
7319.266755 0.703125
7337.721913 0.699219
7356.582662 0.679688
7375.950884 0.636719
7395.230619 0.640625
7413.528860 0.589844
7433.869889 0.582031
7454.055268 0.601562
7473.465379 0.570312
7494.264719 0.566406
7512.464286 0.570312
7533.411008 0.578125
7553.759146 0.558594
7574.375590 0.597656
7594.209175 0.609375
7614.451081 0.636719
7634.789920 0.617188
7654.728529 0.613281
7674.438063 0.667969
7694.817990 0.656250
7715.712719 0.652344
7735.184575 0.660156
7755.026433 0.632812
7775.847013 0.679688
7795.843100 0.660156
7817.038873 0.644531
7837.416236 0.632812
7857.556740 0.652344
7878.221815 0.703125
7897.640338 0.718750
7918.606448 0.718750
7938.974526 0.730469
7960.026917 0.730469
7979.875041 0.695312
8000.452865 0.710938
8020.437896 0.714844
8040.748116 0.710938
8060.618980 0.742188
8080.676229 0.761719
8102.083928 0.785156
8121.442319 0.796875
8141.625555 0.789062
8161.339693 0.800781
8180.786363 0.785156
8200.419859 0.757812
8221.519023 0.753906
8242.691168 0.773438
8261.372826 0.757812
8281.087374 0.726562
8301.752893 0.742188
8322.083078 0.726562
8341.806304 0.738281
8363.287663 0.730469
8383.458029 0.730469
8403.976153 0.695312
8424.341921 0.718750
8444.262625 0.718750
8463.099678 0.730469
8482.876833 0.691406
8502.393853 0.707031
8520.796048 0.714844
8541.712866 0.738281
8561.096488 0.707031
8581.648242 0.710938
8601.039460 0.761719
8620.767266 0.800781
8640.880507 0.835938
8662.497986 0.843750
8683.404834 0.839844
8703.825207 0.890625
8723.944448 0.910156
8745.088151 0.910156
8765.447542 0.921875
8785.346852 0.925781
8806.359415 0.960938
8826.184792 0.949219
8846.972954 0.972656
8866.730819 0.949219
8885.584552 0.968750
8905.680528 0.964844
8925.061834 0.960938
8945.158603 0.980469
8964.236208 0.976562
8983.493702 0.976562
9002.633852 0.968750
9022.774328 0.957031
9043.254093 0.972656
9063.148143 0.988281
9083.189333 0.988281
9104.391375 0.980469
9125.620677 0.984375
9144.868911 0.976562
9165.011690 0.984375
